sku_id,title,category,sub_category,brand,gender,price,rating,occasion_tags,style_tags,color,fabric,description
SKU-FOO-2491,Tokyo Talkies Terracotta Women's Leather Heels,footwear,Heels,Tokyo Talkies,Women,3699,4.0,Casual;Formal,Pastel,Terracotta,Leather,"Tokyo Talkies terracotta heels crafted from premium leather for women. Features a soft muted hues providing a calm, breezy and sophisticated aesthetic. Ideal for casual, formal occasions. Styled in a pastel aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-TOP-1044,Puma Tan Brown Women's Linen Kurtas,topwear,Kurtas,Puma,Women,1299,4.1,Gym,Vibrant;Pastel,Tan Brown,Linen,"Puma tan brown kurtas crafted from premium linen for women. Features a eye-catching high-energy color palette suited for expressive moods. Ideal for gym occasions. Styled in a vibrant aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-ACC-2879,Tommy Hilfiger Lavender Men's Polyester Sunglasses,accessories,Sunglasses,Tommy Hilfiger,Men,1899,3.6,Gym;Ethnic,Classic,Lavender,Polyester,"Tommy Hilfiger lavender sunglasses crafted from premium polyester for men. Features a timeless quintessential design crafted for versatile everyday elegance. Ideal for gym, ethnic occasions. Styled in a classic aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-TOP-1451,Bata Beige Women's Silk Shirts,topwear,Shirts,Bata,Women,2899,4.2,Gym;Beach,Pastel,Beige,Silk,"Bata beige shirts crafted from premium silk for women. Features a soft muted hues providing a calm, breezy and sophisticated aesthetic. Ideal for gym, beach occasions. Styled in a pastel aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-ACC-3046,Bata Terracotta Women's Silk Earrings,accessories,Earrings,Bata,Women,1299,4.6,Formal;Ethnic,Minimalist;Streetwear,Terracotta,Silk,"Bata terracotta earrings crafted from premium silk for women. Features a clean tailored silhouette with subtle contemporary accents. Ideal for formal, ethnic occasions. Styled in a minimalist aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-TOP-1045,Mango Tan Brown Women's Silk Blouses,topwear,Blouses,Mango,Women,1499,3.7,Ethnic;Party,Streetwear,Tan Brown,Silk,"Mango tan brown blouses crafted from premium silk for women. Features a urban relaxed drape engineered with durable modern textures. Ideal for ethnic, party occasions. Styled in a streetwear aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-FOO-2284,ONLY Beige Women's Polyester Sneakers,footwear,Sneakers,ONLY,Women,3549,4.5,Gym,Pastel,Beige,Polyester,"ONLY beige sneakers crafted from premium polyester for women. Features a soft muted hues providing a calm, breezy and sophisticated aesthetic. Ideal for gym occasions. Styled in a pastel aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-ACC-2968,VERO MODA Charcoal Grey Women's Polyester Sunglasses,accessories,Sunglasses,VERO MODA,Women,2799,4.1,Party;Beach,Minimalist,Charcoal Grey,Polyester,"VERO MODA charcoal grey sunglasses crafted from premium polyester for women. Features a clean tailored silhouette with subtle contemporary accents. Ideal for party, beach occasions. Styled in a minimalist aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-ACC-3091,Puma Black Unisex Polyester Sunglasses,accessories,Sunglasses,Puma,Unisex,949,4.3,Ethnic,Pastel,Black,Polyester,"Puma black sunglasses crafted from premium polyester for all genders. Features a soft muted hues providing a calm, breezy and sophisticated aesthetic. Ideal for ethnic occasions. Styled in a pastel aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-TOP-1255,Fossil Lavender Women's Polyester Blazers,topwear,Blazers,Fossil,Women,3399,3.7,Casual,Pastel;Streetwear,Lavender,Polyester,"Fossil lavender blazers crafted from premium polyester for women. Features a soft muted hues providing a calm, breezy and sophisticated aesthetic. Ideal for casual occasions. Styled in a pastel aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-ACC-2946,Puma Mustard Yellow Women's Polyester Sunglasses,accessories,Sunglasses,Puma,Women,1399,4.1,Beach,Classic,Mustard Yellow,Polyester,"Puma mustard yellow sunglasses crafted from premium polyester for women. Features a timeless quintessential design crafted for versatile everyday elegance. Ideal for beach occasions. Styled in a classic aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-FOO-2875,WROGN Olive Green Men's Leather Boots,footwear,Boots,WROGN,Men,2699,4.7,Ethnic,Minimalist;Classic,Olive Green,Leather,"WROGN olive green boots crafted from premium leather for men. Features a clean tailored silhouette with subtle contemporary accents. Ideal for ethnic occasions. Styled in a minimalist aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-FOO-2863,Puma Maroon Unisex Leather Sneakers,footwear,Sneakers,Puma,Unisex,4899,4.5,Ethnic,Minimalist,Maroon,Leather,"Puma maroon sneakers crafted from premium leather for all genders. Features a clean tailored silhouette with subtle contemporary accents. Ideal for ethnic occasions. Styled in a minimalist aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-TOP-1565,Fossil Tan Brown Unisex Cotton T-Shirts,topwear,T-Shirts,Fossil,Unisex,399,4.6,Beach,Minimalist,Tan Brown,Cotton,"Fossil tan brown t-shirts crafted from premium cotton for all genders. Features a clean tailored silhouette with subtle contemporary accents. Ideal for beach occasions. Styled in a minimalist aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-TOP-1213,WROGN Beige Men's Silk Kurtas,topwear,Kurtas,WROGN,Men,1449,4.5,Ethnic,Classic,Beige,Silk,"WROGN beige kurtas crafted from premium silk for men. Features a timeless quintessential design crafted for versatile everyday elegance. Ideal for ethnic occasions. Styled in a classic aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-BOT-1867,Carlton London White Women's Polyester Palazzos,bottomwear,Palazzos,Carlton London,Women,1649,4.3,Gym;Casual,Pastel,White,Polyester,"Carlton London white palazzos crafted from premium polyester for women. Features a soft muted hues providing a calm, breezy and sophisticated aesthetic. Ideal for gym, casual occasions. Styled in a pastel aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-BOT-1743,Tommy Hilfiger Navy Blue Men's Cotton Trousers,bottomwear,Trousers,Tommy Hilfiger,Men,2049,4.0,Formal,Pastel;Vibrant,Navy Blue,Cotton,"Tommy Hilfiger navy blue trousers crafted from premium cotton for men. Features a soft muted hues providing a calm, breezy and sophisticated aesthetic. Ideal for formal occasions. Styled in a pastel aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-FOO-2252,Mango Burgundy Women's Leather Flats,footwear,Flats,Mango,Women,2299,4.5,Party,Pastel,Burgundy,Leather,"Mango burgundy flats crafted from premium leather for women. Features a soft muted hues providing a calm, breezy and sophisticated aesthetic. Ideal for party occasions. Styled in a pastel aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-BOT-2048,Puma Charcoal Grey Men's Polyester Trousers,bottomwear,Trousers,Puma,Men,2599,3.6,Gym,Classic;Pastel,Charcoal Grey,Polyester,"Puma charcoal grey trousers crafted from premium polyester for men. Features a timeless quintessential design crafted for versatile everyday elegance. Ideal for gym occasions. Styled in a classic aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-FOO-2737,Peter England Navy Blue Men's Leather Boots,footwear,Boots,Peter England,Men,2349,3.8,Gym,Streetwear;Classic,Navy Blue,Leather,"Peter England navy blue boots crafted from premium leather for men. Features a urban relaxed drape engineered with durable modern textures. Ideal for gym occasions. Styled in a streetwear aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-BOT-2018,HRX by Hrithik Roshan Beige Men's Cotton Chinos,bottomwear,Chinos,HRX by Hrithik Roshan,Men,1999,4.0,Party,Streetwear;Classic,Beige,Cotton,"HRX by Hrithik Roshan beige chinos crafted from premium cotton for men. Features a urban relaxed drape engineered with durable modern textures. Ideal for party occasions. Styled in a streetwear aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-TOP-1171,Fossil White Women's Linen Kurtas,topwear,Kurtas,Fossil,Women,1449,3.9,Party;Gym,Minimalist,White,Linen,"Fossil white kurtas crafted from premium linen for women. Features a clean tailored silhouette with subtle contemporary accents. Ideal for party, gym occasions. Styled in a minimalist aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-ACC-3097,Louis Philippe Navy Blue Men's Polyester Belts,accessories,Belts,Louis Philippe,Men,1849,4.4,Ethnic;Beach,Streetwear,Navy Blue,Polyester,"Louis Philippe navy blue belts crafted from premium polyester for men. Features a urban relaxed drape engineered with durable modern textures. Ideal for ethnic, beach occasions. Styled in a streetwear aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-ACC-3488,HIGHLANDER Olive Green Men's Polyester Belts,accessories,Belts,HIGHLANDER,Men,1349,4.2,Gym,Streetwear,Olive Green,Polyester,"HIGHLANDER olive green belts crafted from premium polyester for men. Features a urban relaxed drape engineered with durable modern textures. Ideal for gym occasions. Styled in a streetwear aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-ACC-3218,Fastrack Pastel Pink Unisex Leather Bags,accessories,Bags,Fastrack,Unisex,2299,4.2,Ethnic;Gym,Pastel,Pastel Pink,Leather,"Fastrack pastel pink bags crafted from premium leather for all genders. Features a soft muted hues providing a calm, breezy and sophisticated aesthetic. Ideal for ethnic, gym occasions. Styled in a pastel aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-FOO-2798,Fossil Olive Green Women's Polyester Heels,footwear,Heels,Fossil,Women,3699,3.9,Formal;Party,Classic,Olive Green,Polyester,"Fossil olive green heels crafted from premium polyester for women. Features a timeless quintessential design crafted for versatile everyday elegance. Ideal for formal, party occasions. Styled in a classic aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-TOP-1545,Fossil Mustard Yellow Women's Cotton Crop Tops,topwear,Crop Tops,Fossil,Women,499,3.3,Gym,Vibrant;Streetwear,Mustard Yellow,Cotton,"Fossil mustard yellow crop tops crafted from premium cotton for women. Features a eye-catching high-energy color palette suited for expressive moods. Ideal for gym occasions. Styled in a vibrant aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-BOT-2222,Anouk Maroon Women's Cotton Jeans,bottomwear,Jeans,Anouk,Women,2599,4.3,Casual,Vibrant,Maroon,Cotton,"Anouk maroon jeans crafted from premium cotton for women. Features a eye-catching high-energy color palette suited for expressive moods. Ideal for casual occasions. Styled in a vibrant aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-TOP-1464,ONLY Charcoal Grey Women's Cotton Crop Tops,topwear,Crop Tops,ONLY,Women,1699,4.3,Beach;Gym,Pastel,Charcoal Grey,Cotton,"ONLY charcoal grey crop tops crafted from premium cotton for women. Features a soft muted hues providing a calm, breezy and sophisticated aesthetic. Ideal for beach, gym occasions. Styled in a pastel aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-BOT-1989,Carlton London Terracotta Women's Linen Chinos,bottomwear,Chinos,Carlton London,Women,2599,4.1,Gym;Party,Vibrant,Terracotta,Linen,"Carlton London terracotta chinos crafted from premium linen for women. Features a eye-catching high-energy color palette suited for expressive moods. Ideal for gym, party occasions. Styled in a vibrant aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-FOO-2322,Louis Philippe Lavender Men's Leather Boots,footwear,Boots,Louis Philippe,Men,7449,4.4,Casual,Pastel,Lavender,Leather,"Louis Philippe lavender boots crafted from premium leather for men. Features a soft muted hues providing a calm, breezy and sophisticated aesthetic. Ideal for casual occasions. Styled in a pastel aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-TOP-1603,Fossil Pastel Pink Women's Silk Shirts,topwear,Shirts,Fossil,Women,899,4.5,Party;Ethnic,Streetwear,Pastel Pink,Silk,"Fossil pastel pink shirts crafted from premium silk for women. Features a urban relaxed drape engineered with durable modern textures. Ideal for party, ethnic occasions. Styled in a streetwear aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-FOO-2337,Puma White Women's Cotton Flats,footwear,Flats,Puma,Women,1799,4.0,Beach;Ethnic,Minimalist;Streetwear,White,Cotton,"Puma white flats crafted from premium cotton for women. Features a clean tailored silhouette with subtle contemporary accents. Ideal for beach, ethnic occasions. Styled in a minimalist aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-ACC-3340,Anouk Sky Blue Women's Polyester Earrings,accessories,Earrings,Anouk,Women,699,4.0,Party;Casual,Streetwear;Pastel,Sky Blue,Polyester,"Anouk sky blue earrings crafted from premium polyester for women. Features a urban relaxed drape engineered with durable modern textures. Ideal for party, casual occasions. Styled in a streetwear aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-FOO-2261,VERO MODA Olive Green Women's Leather Boots,footwear,Boots,VERO MODA,Women,3099,4.4,Ethnic;Casual,Pastel;Streetwear,Olive Green,Leather,"VERO MODA olive green boots crafted from premium leather for women. Features a soft muted hues providing a calm, breezy and sophisticated aesthetic. Ideal for ethnic, casual occasions. Styled in a pastel aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-ACC-3115,Puma Terracotta Men's Polyester Sunglasses,accessories,Sunglasses,Puma,Men,1249,4.5,Beach,Pastel,Terracotta,Polyester,"Puma terracotta sunglasses crafted from premium polyester for men. Features a soft muted hues providing a calm, breezy and sophisticated aesthetic. Ideal for beach occasions. Styled in a pastel aesthetic, offering both all-day comfort and trend-forward appeal."
